fips,long_name,county_name,state_abbr,state_name,region_name,division_name,division_name_recs,climate_zone,ba_climate_zone,iso_zone,custom_region,ahs_region,weather_file_2012,weather_file_2015,weather_file_2016,weather_file_2017,weather_file_2018,weather_file_2019,weather_file_TMY3,original_FIP,region,division,state,county,cz_number,acs_count,acs_vac_count,sample_count,acs_occupied_count
G44003,"RI, Kent County",Kent County,RI,Rhode Island,Northeast,New England,New England,5A,Cold,NEISO,CR03,Non-CBSA New England,USA_RI_Providence.Green.St.725070_2012.epw,USA_RI_Providence.Green.St.725070_2015.epw,USA_RI_Providence.Green.St.725070_2016.epw,USA_RI_Providence.Green.St.725070_2017.epw,USA_RI_Providence.Green.St.725070_2018.epw,USA_RI_Providence.Green.St.725070_2019.epw,Providence_T_F_Green_State_Ar,G4400030,1.0,1.0,44.0,3.0,5.0,73590.0,4929.0,1.0,68661.0
G44005,"RI, Newport County",Newport County,RI,Rhode Island,Northeast,New England,New England,5A,Cold,NEISO,CR03,Non-CBSA New England,USA_RI_Newport.725079_2012.epw,USA_RI_Newport.725079_2015.epw,USA_RI_Newport.725079_2016.epw,USA_RI_Newport.725079_2017.epw,USA_RI_Newport.725079_2018.epw,USA_RI_Newport.725079_2019.epw,Providence_T_F_Green_State_Ar,G4400050,1.0,1.0,44.0,5.0,5.0,41878.0,6610.0,1.0,35268.0
G44007,"RI, Providence County",Providence County,RI,Rhode Island,Northeast,New England,New England,5A,Cold,NEISO,CR03,Non-CBSA New England,USA_CT_North.Central.State.725054_2012.epw,USA_CT_North.Central.State.725054_2015.epw,USA_CT_North.Central.State.725054_2016.epw,USA_CT_North.Central.State.725054_2017.epw,USA_CT_North.Central.State.725054_2018.epw,USA_CT_North.Central.State.725054_2019.epw,Pawtucket_Awos,G4400070,1.0,1.0,44.0,7.0,5.0,263549.0,26090.0,1.0,237459.0
G44009,"RI, Washington County",Washington County,RI,Rhode Island,Northeast,New England,New England,5A,Cold,NEISO,CR03,Non-CBSA New England,USA_RI_Providence.Green.St.725070_2012.epw,USA_RI_Block.Island.725058_2015.epw,USA_RI_Block.Island.725058_2016.epw,USA_RI_Block.Island.725058_2017.epw,USA_RI_Block.Island.725058_2018.epw,USA_RI_Providence.Green.St.725070_2019.epw,Block_Island_State_Arpt,G4400090,1.0,1.0,44.0,9.0,5.0,62854.0,13301.0,1.0,49553.0
G45001,"SC, Abbeville County",Abbeville County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenwood.Co.723124_2012.epw,USA_SC_Greenwood.Co.723124_2015.epw,USA_SC_Greenwood.Co.723124_2016.epw,USA_SC_Greenwood.Co.723124_2017.epw,USA_SC_Greenwood.Co.723124_2018.epw,USA_SC_Greenwood.Co.723124_2019.epw,Anderson Rgnl AP,G4500010,3.0,5.0,45.0,1.0,3.0,12014.0,2515.0,1.0,9499.0
G45003,"SC, Aiken County",Aiken County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_GA_Augusta.Bush.Field.722180_2012.epw,USA_GA_Augusta.Bush.Field.722180_2015.epw,USA_GA_Augusta.Bush.Field.722180_2016.epw,USA_GA_Augusta.Bush.Field.722180_2017.epw,USA_GA_Augusta.Bush.Field.722180_2018.epw,USA_GA_Augusta.Bush.Field.722180_2019.epw,Augusta_Bush_Field,G4500030,3.0,5.0,45.0,3.0,3.0,74101.0,9646.0,1.0,64455.0
G45005,"SC, Allendale County",Allendale County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Orangeburg.Muni.723115_2012.epw,USA_SC_Orangeburg.Muni.723115_2015.epw,USA_SC_Orangeburg.Muni.723115_2016.epw,USA_SC_Orangeburg.Muni.723115_2017.epw,USA_SC_Orangeburg.Muni.723115_2018.epw,USA_SC_Orangeburg.Muni.723115_2019.epw,Beaufort_Mcas,G4500050,3.0,5.0,45.0,5.0,3.0,4440.0,1083.0,1.0,3357.0
G45007,"SC, Anderson County",Anderson County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Anderson.Rgnl.723125_2012.epw,USA_SC_Anderson.Rgnl.723125_2015.epw,USA_SC_Anderson.Rgnl.723125_2016.epw,USA_SC_Anderson.Rgnl.723125_2017.epw,USA_SC_Anderson.Rgnl.723125_2018.epw,USA_SC_Anderson.Rgnl.723125_2019.epw,Anderson Rgnl AP,G4500070,3.0,5.0,45.0,7.0,3.0,85675.0,10861.0,1.0,74814.0
G45009,"SC, Bamberg County",Bamberg County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Orangeburg.Muni.723115_2012.epw,USA_SC_Orangeburg.Muni.723115_2015.epw,USA_SC_Orangeburg.Muni.723115_2016.epw,USA_SC_Orangeburg.Muni.723115_2017.epw,USA_SC_Orangeburg.Muni.723115_2018.epw,USA_SC_Orangeburg.Muni.723115_2019.epw,Columbia_Metro_Arpt,G4500090,3.0,5.0,45.0,9.0,3.0,7624.0,1892.0,1.0,5732.0
G45011,"SC, Barnwell County",Barnwell County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Orangeburg.Muni.723115_2012.epw,USA_SC_Orangeburg.Muni.723115_2015.epw,USA_SC_Orangeburg.Muni.723115_2016.epw,USA_SC_Orangeburg.Muni.723115_2017.epw,USA_SC_Orangeburg.Muni.723115_2018.epw,USA_SC_Orangeburg.Muni.723115_2019.epw,Augusta_Bush_Field,G4500110,3.0,5.0,45.0,11.0,3.0,10386.0,2180.0,1.0,8206.0
G45013,"SC, Beaufort County",Beaufort County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Beaufort.Mcas.722085_2012.epw,USA_SC_Beaufort.Mcas.722085_2015.epw,USA_SC_Beaufort.Mcas.722085_2016.epw,USA_SC_Beaufort.Mcas.722085_2017.epw,USA_SC_Beaufort.Mcas.722085_2018.epw,USA_SC_Beaufort.Mcas.722085_2019.epw,Beaufort_Mcas,G4500130,3.0,5.0,45.0,13.0,3.0,94631.0,27286.0,1.0,67345.0
G45015,"SC, Berkeley County",Berkeley County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Charleston.Muni.722080_2012.epw,USA_SC_Charleston.Muni.722080_2015.epw,USA_SC_Charleston.Muni.722080_2016.epw,USA_SC_Charleston.Muni.722080_2017.epw,USA_SC_Charleston.Muni.722080_2018.epw,USA_SC_Charleston.Muni.722080_2019.epw,Charleston_Intl_Arpt,G4500150,3.0,5.0,45.0,15.0,3.0,77823.0,7341.0,1.0,70482.0
G45017,"SC, Calhoun County",Calhoun County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Orangeburg.Muni.723115_2012.epw,USA_SC_Orangeburg.Muni.723115_2015.epw,USA_SC_Orangeburg.Muni.723115_2016.epw,USA_SC_Orangeburg.Muni.723115_2017.epw,USA_SC_Orangeburg.Muni.723115_2018.epw,USA_SC_Orangeburg.Muni.723115_2019.epw,Columbia_Metro_Arpt,G4500170,3.0,5.0,45.0,17.0,3.0,7305.0,1203.0,1.0,6102.0
G45019,"SC, Charleston County",Charleston County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Charleston.Muni.722080_2012.epw,USA_SC_Charleston.Muni.722080_2015.epw,USA_SC_Charleston.Muni.722080_2016.epw,USA_SC_Charleston.Muni.722080_2017.epw,USA_SC_Charleston.Muni.722080_2018.epw,USA_SC_Charleston.Muni.722080_2019.epw,Charleston_Intl_Arpt,G4500190,3.0,5.0,45.0,19.0,3.0,178168.0,27247.0,1.0,150921.0
G45021,"SC, Cherokee County",Cherokee County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_NC_Hickory.Rgnl.723145_2012.epw,USA_NC_Rutherfordton.723144_2015.epw,USA_NC_Rutherfordton.723144_2016.epw,USA_NC_Rutherfordton.723144_2017.epw,USA_NC_Rutherfordton.723144_2018.epw,USA_NC_Hickory.Rgnl.723145_2019.epw,Hickory_Regional_Ap,G4500210,3.0,5.0,45.0,21.0,3.0,24013.0,3660.0,1.0,20353.0
G45023,"SC, Chester County",Chester County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Rock.Hill.York.Co.723117_2012.epw,USA_SC_Rock.Hill.York.Co.723117_2015.epw,USA_SC_Rock.Hill.York.Co.723117_2016.epw,USA_SC_Rock.Hill.York.Co.723117_2017.epw,USA_SC_Rock.Hill.York.Co.723117_2018.epw,USA_SC_Rock.Hill.York.Co.723117_2019.epw,Charlotte_Douglas_Intl_Arpt,G4500230,3.0,5.0,45.0,23.0,3.0,14594.0,2329.0,1.0,12265.0
G45025,"SC, Chesterfield County",Chesterfield County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_NC_Monroe.Airport.723194_2012.epw,USA_NC_Monroe.Airport.723194_2015.epw,USA_NC_Monroe.Airport.723194_2016.epw,USA_NC_Monroe.Airport.723194_2017.epw,USA_NC_Monroe.Airport.723194_2018.epw,USA_NC_Monroe.Airport.723194_2019.epw,Florence_Regional_Ap,G4500250,3.0,5.0,45.0,25.0,3.0,21279.0,3107.0,1.0,18172.0
G45027,"SC, Clarendon County",Clarendon County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Shaw.Afb.Sumter.747900_2012.epw,USA_SC_Shaw.Afb.Sumter.747900_2015.epw,USA_SC_Shaw.Afb.Sumter.747900_2016.epw,USA_SC_Shaw.Afb.Sumter.747900_2017.epw,USA_SC_Shaw.Afb.Sumter.747900_2018.epw,USA_SC_Shaw.Afb.Sumter.747900_2019.epw,Sumter_Shaw_Afb,G4500270,3.0,5.0,45.0,27.0,3.0,17388.0,4106.0,1.0,13282.0
G45029,"SC, Colleton County",Colleton County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Beaufort.Mcas.722085_2012.epw,USA_SC_Beaufort.Mcas.722085_2015.epw,USA_SC_Beaufort.Mcas.722085_2016.epw,USA_SC_Beaufort.Mcas.722085_2017.epw,USA_SC_Beaufort.Mcas.722085_2018.epw,USA_SC_Beaufort.Mcas.722085_2019.epw,Beaufort_Mcas,G4500290,3.0,5.0,45.0,29.0,3.0,19729.0,4864.0,1.0,14865.0
G45031,"SC, Darlington County",Darlington County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Florence.Rgnl.723106_2012.epw,USA_SC_Florence.Rgnl.723106_2015.epw,USA_SC_Florence.Rgnl.723106_2016.epw,USA_SC_Florence.Rgnl.723106_2017.epw,USA_SC_Florence.Rgnl.723106_2018.epw,USA_SC_Florence.Rgnl.723106_2019.epw,Florence_Regional_Ap,G4500310,3.0,5.0,45.0,31.0,3.0,30282.0,3875.0,1.0,26407.0
G45033,"SC, Dillon County",Dillon County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_NC_Maxton.723109_2012.epw,USA_NC_Maxton.723109_2015.epw,USA_NC_Maxton.723109_2016.epw,USA_NC_Maxton.723109_2017.epw,USA_NC_Maxton.723109_2018.epw,USA_NC_Maxton.723109_2019.epw,Florence_Regional_Ap,G4500330,3.0,5.0,45.0,33.0,3.0,13580.0,2447.0,1.0,11133.0
G45035,"SC, Dorchester County",Dorchester County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Charleston.Muni.722080_2012.epw,USA_SC_Charleston.Muni.722080_2015.epw,USA_SC_Charleston.Muni.722080_2016.epw,USA_SC_Charleston.Muni.722080_2017.epw,USA_SC_Charleston.Muni.722080_2018.epw,USA_SC_Charleston.Muni.722080_2019.epw,Charleston_Intl_Arpt,G4500350,3.0,5.0,45.0,35.0,3.0,57712.0,4707.0,1.0,53005.0
G45037,"SC, Edgefield County",Edgefield County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_GA_Daniel.Field.722181_2012.epw,USA_GA_Daniel.Field.722181_2015.epw,USA_GA_Daniel.Field.722181_2016.epw,USA_GA_Daniel.Field.722181_2017.epw,USA_GA_Daniel.Field.722181_2018.epw,USA_GA_Daniel.Field.722181_2019.epw,Augusta_Bush_Field,G4500370,3.0,5.0,45.0,37.0,3.0,10625.0,1541.0,1.0,9084.0
G45039,"SC, Fairfield County",Fairfield County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Columbia.Owens.Apt.723104_2012.epw,USA_SC_Columbia.Owens.Apt.723104_2015.epw,USA_SC_Columbia.Owens.Apt.723104_2016.epw,USA_SC_Columbia.Owens.Apt.723104_2017.epw,USA_SC_Columbia.Owens.Apt.723104_2018.epw,USA_SC_Columbia.Owens.Apt.723104_2019.epw,Columbia_Metro_Arpt,G4500390,3.0,5.0,45.0,39.0,3.0,11662.0,2784.0,1.0,8878.0
G45041,"SC, Florence County",Florence County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Florence.Rgnl.723106_2012.epw,USA_SC_Florence.Rgnl.723106_2015.epw,USA_SC_Florence.Rgnl.723106_2016.epw,USA_SC_Florence.Rgnl.723106_2017.epw,USA_SC_Florence.Rgnl.723106_2018.epw,USA_SC_Florence.Rgnl.723106_2019.epw,Florence_Regional_Ap,G4500410,3.0,5.0,45.0,41.0,3.0,59088.0,7339.0,1.0,51749.0
G45043,"SC, Georgetown County",Georgetown County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Myrtle.Beach.Civ.747910_2012.epw,USA_SC_Myrtle.Beach.Civ.747910_2015.epw,USA_SC_Myrtle.Beach.Civ.747910_2016.epw,USA_SC_Myrtle.Beach.Civ.747910_2017.epw,USA_SC_Myrtle.Beach.Civ.747910_2018.epw,USA_SC_Myrtle.Beach.Civ.747910_2019.epw,Myrtle_Beach_Afb,G4500430,3.0,5.0,45.0,43.0,3.0,34091.0,9712.0,1.0,24379.0
G45045,"SC, Greenville County",Greenville County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenville.Greenvil.723120_2012.epw,USA_SC_Greenville.Greenvil.723120_2015.epw,USA_SC_Greenville.Greenvil.723120_2016.epw,USA_SC_Greenville.Greenvil.723120_2017.epw,USA_SC_Greenville.Greenvil.723120_2018.epw,USA_SC_Greenville.Greenvil.723120_2019.epw,Greenville_Downtown_Ap,G4500450,3.0,5.0,45.0,45.0,3.0,201551.0,19085.0,1.0,182466.0
G45047,"SC, Greenwood County",Greenwood County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenwood.Co.723124_2012.epw,USA_SC_Greenwood.Co.723124_2015.epw,USA_SC_Greenwood.Co.723124_2016.epw,USA_SC_Greenwood.Co.723124_2017.epw,USA_SC_Greenwood.Co.723124_2018.epw,USA_SC_Greenwood.Co.723124_2019.epw,Anderson Rgnl AP,G4500470,3.0,5.0,45.0,47.0,3.0,31119.0,4313.0,1.0,26806.0
G45049,"SC, Hampton County",Hampton County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Beaufort.Mcas.722085_2012.epw,USA_SC_Beaufort.Mcas.722085_2015.epw,USA_SC_Beaufort.Mcas.722085_2016.epw,USA_SC_Beaufort.Mcas.722085_2017.epw,USA_SC_Beaufort.Mcas.722085_2018.epw,USA_SC_Beaufort.Mcas.722085_2019.epw,Beaufort_Mcas,G4500490,3.0,5.0,45.0,49.0,3.0,9029.0,1739.0,1.0,7290.0
G45051,"SC, Horry County",Horry County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Myrtle.Beach.Civ.747910_2012.epw,USA_SC_Myrtle.Beach.Civ.747910_2015.epw,USA_SC_Myrtle.Beach.Civ.747910_2016.epw,USA_SC_Myrtle.Beach.Civ.747910_2017.epw,USA_SC_Myrtle.Beach.Civ.747910_2018.epw,USA_SC_Myrtle.Beach.Civ.747910_2019.epw,Myrtle_Beach_Afb,G4500510,3.0,5.0,45.0,51.0,3.0,193560.0,71435.0,1.0,122125.0
G45053,"SC, Jasper County",Jasper County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Hot-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Beaufort.Mcas.722085_2012.epw,USA_SC_Beaufort.Mcas.722085_2015.epw,USA_SC_Beaufort.Mcas.722085_2016.epw,USA_SC_Beaufort.Mcas.722085_2017.epw,USA_SC_Beaufort.Mcas.722085_2018.epw,USA_SC_Beaufort.Mcas.722085_2019.epw,Beaufort_Mcas,G4500530,3.0,5.0,45.0,53.0,3.0,10924.0,1626.0,1.0,9298.0
G45055,"SC, Kershaw County",Kershaw County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Shaw.Afb.Sumter.747900_2012.epw,USA_SC_Shaw.Afb.Sumter.747900_2015.epw,USA_SC_Shaw.Afb.Sumter.747900_2016.epw,USA_SC_Shaw.Afb.Sumter.747900_2017.epw,USA_SC_Shaw.Afb.Sumter.747900_2018.epw,USA_SC_Shaw.Afb.Sumter.747900_2019.epw,Sumter_Shaw_Afb,G4500550,3.0,5.0,45.0,55.0,3.0,28043.0,3937.0,1.0,24106.0
G45057,"SC, Lancaster County",Lancaster County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_NC_Monroe.Airport.723194_2012.epw,USA_NC_Monroe.Airport.723194_2015.epw,USA_NC_Monroe.Airport.723194_2016.epw,USA_NC_Monroe.Airport.723194_2017.epw,USA_NC_Monroe.Airport.723194_2018.epw,USA_NC_Monroe.Airport.723194_2019.epw,Charlotte_Douglas_Intl_Arpt,G4500570,3.0,5.0,45.0,57.0,3.0,34126.0,3856.0,1.0,30270.0
G45059,"SC, Laurens County",Laurens County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenwood.Co.723124_2012.epw,USA_SC_Greenwood.Co.723124_2015.epw,USA_SC_Greenwood.Co.723124_2016.epw,USA_SC_Greenwood.Co.723124_2017.epw,USA_SC_Greenwood.Co.723124_2018.epw,USA_SC_Greenwood.Co.723124_2019.epw,Greer_GreenvL_Spartanbrg_Ap,G4500590,3.0,5.0,45.0,59.0,3.0,30610.0,5145.0,1.0,25465.0
G45061,"SC, Lee County",Lee County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Shaw.Afb.Sumter.747900_2012.epw,USA_SC_Shaw.Afb.Sumter.747900_2015.epw,USA_SC_Shaw.Afb.Sumter.747900_2016.epw,USA_SC_Shaw.Afb.Sumter.747900_2017.epw,USA_SC_Shaw.Afb.Sumter.747900_2018.epw,USA_SC_Shaw.Afb.Sumter.747900_2019.epw,Sumter_Shaw_Afb,G4500610,3.0,5.0,45.0,61.0,3.0,7683.0,1283.0,1.0,6400.0
G45063,"SC, Lexington County",Lexington County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Columbia.Metro.723100_2012.epw,USA_SC_Columbia.Metro.723100_2015.epw,USA_SC_Columbia.Metro.723100_2016.epw,USA_SC_Columbia.Metro.723100_2017.epw,USA_SC_Columbia.Metro.723100_2018.epw,USA_SC_Columbia.Metro.723100_2019.epw,Columbia_Metro_Arpt,G4500630,3.0,5.0,45.0,63.0,3.0,118644.0,11117.0,1.0,107527.0
G45065,"SC, McCormick County",McCormick County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenwood.Co.723124_2012.epw,USA_SC_Greenwood.Co.723124_2015.epw,USA_SC_Greenwood.Co.723124_2016.epw,USA_SC_Greenwood.Co.723124_2017.epw,USA_SC_Greenwood.Co.723124_2018.epw,USA_SC_Greenwood.Co.723124_2019.epw,Augusta_Bush_Field,G4500650,3.0,5.0,45.0,65.0,3.0,5467.0,1487.0,1.0,3980.0
G45067,"SC, Marion County",Marion County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Florence.Rgnl.723106_2012.epw,USA_SC_Florence.Rgnl.723106_2015.epw,USA_SC_Florence.Rgnl.723106_2016.epw,USA_SC_Florence.Rgnl.723106_2017.epw,USA_SC_Florence.Rgnl.723106_2018.epw,USA_SC_Florence.Rgnl.723106_2019.epw,Florence_Regional_Ap,G4500670,3.0,5.0,45.0,67.0,3.0,14795.0,2705.0,1.0,12090.0
G45069,"SC, Marlboro County",Marlboro County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_NC_Maxton.723109_2012.epw,USA_NC_Maxton.723109_2015.epw,USA_NC_Maxton.723109_2016.epw,USA_NC_Maxton.723109_2017.epw,USA_NC_Maxton.723109_2018.epw,USA_NC_Maxton.723109_2019.epw,Florence_Regional_Ap,G4500690,3.0,5.0,45.0,69.0,3.0,11951.0,2215.0,1.0,9736.0
G45071,"SC, Newberry County",Newberry County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Columbia.Metro.723100_2012.epw,USA_SC_Columbia.Metro.723100_2015.epw,USA_SC_Columbia.Metro.723100_2016.epw,USA_SC_Columbia.Metro.723100_2017.epw,USA_SC_Columbia.Metro.723100_2018.epw,USA_SC_Columbia.Metro.723100_2019.epw,Columbia_Metro_Arpt,G4500710,3.0,5.0,45.0,71.0,3.0,17980.0,3476.0,1.0,14504.0
G45073,"SC, Oconee County",Oconee County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Oconee.Co.Rgnl.723118_2012.epw,USA_SC_Oconee.Co.Rgnl.723118_2015.epw,USA_SC_Oconee.Co.Rgnl.723118_2016.epw,USA_SC_Oconee.Co.Rgnl.723118_2017.epw,USA_SC_Oconee.Co.Rgnl.723118_2018.epw,USA_SC_Oconee.Co.Rgnl.723118_2019.epw,Anderson_County_Ap,G4500730,3.0,5.0,45.0,73.0,3.0,39139.0,8272.0,1.0,30867.0
G45075,"SC, Orangeburg County",Orangeburg County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Orangeburg.Muni.723115_2012.epw,USA_SC_Orangeburg.Muni.723115_2015.epw,USA_SC_Orangeburg.Muni.723115_2016.epw,USA_SC_Orangeburg.Muni.723115_2017.epw,USA_SC_Orangeburg.Muni.723115_2018.epw,USA_SC_Orangeburg.Muni.723115_2019.epw,Columbia_Metro_Arpt,G4500750,3.0,5.0,45.0,75.0,3.0,42173.0,8812.0,1.0,33361.0
G45077,"SC, Pickens County",Pickens County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Oconee.Co.Rgnl.723118_2012.epw,USA_SC_Oconee.Co.Rgnl.723118_2015.epw,USA_SC_Oconee.Co.Rgnl.723118_2016.epw,USA_SC_Oconee.Co.Rgnl.723118_2017.epw,USA_SC_Oconee.Co.Rgnl.723118_2018.epw,USA_SC_Oconee.Co.Rgnl.723118_2019.epw,Anderson Rgnl AP,G4500770,3.0,5.0,45.0,77.0,3.0,52085.0,6463.0,1.0,45622.0
G45079,"SC, Richland County",Richland County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Columbia.Owens.Apt.723104_2012.epw,USA_SC_Columbia.Owens.Apt.723104_2015.epw,USA_SC_Columbia.Owens.Apt.723104_2016.epw,USA_SC_Columbia.Owens.Apt.723104_2017.epw,USA_SC_Columbia.Owens.Apt.723104_2018.epw,USA_SC_Columbia.Owens.Apt.723104_2019.epw,Columbia_Metro_Arpt,G4500790,3.0,5.0,45.0,79.0,3.0,167282.0,19953.0,1.0,147329.0
G45081,"SC, Saluda County",Saluda County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenwood.Co.723124_2012.epw,USA_SC_Greenwood.Co.723124_2015.epw,USA_SC_Greenwood.Co.723124_2016.epw,USA_SC_Greenwood.Co.723124_2017.epw,USA_SC_Greenwood.Co.723124_2018.epw,USA_SC_Greenwood.Co.723124_2019.epw,Columbia_Metro_Arpt,G4500810,3.0,5.0,45.0,81.0,3.0,9276.0,2170.0,1.0,7106.0
G45083,"SC, Spartanburg County",Spartanburg County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenville.Greenvil.723120_2012.epw,USA_SC_Greenville.Greenvil.723120_2015.epw,USA_SC_Greenville.Greenvil.723120_2016.epw,USA_SC_Greenville.Greenvil.723120_2017.epw,USA_SC_Greenville.Greenvil.723120_2018.epw,USA_SC_Greenville.Greenvil.723120_2019.epw,Greer_GreenvL_Spartanbrg_Ap,G4500830,3.0,5.0,45.0,83.0,3.0,124632.0,13170.0,1.0,111462.0
G45085,"SC, Sumter County",Sumter County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Shaw.Afb.Sumter.747900_2012.epw,USA_SC_Shaw.Afb.Sumter.747900_2015.epw,USA_SC_Shaw.Afb.Sumter.747900_2016.epw,USA_SC_Shaw.Afb.Sumter.747900_2017.epw,USA_SC_Shaw.Afb.Sumter.747900_2018.epw,USA_SC_Shaw.Afb.Sumter.747900_2019.epw,Sumter_Shaw_Afb,G4500850,3.0,5.0,45.0,85.0,3.0,46900.0,6085.0,1.0,40815.0
G45087,"SC, Union County",Union County,SC,South Carolina,South,South Atlantic,South Atlantic,3A,Mixed-Humid,None,CR09,Non-CBSA South Atlantic,USA_SC_Greenville.Greenvil.723120_2012.epw,USA_SC_Greenville.Greenvil.723120_2015.epw,USA_SC_Greenville.Greenvil.723120_2016.epw,USA_SC_Greenville.Greenvil.723120_2017.epw,USA_SC_Greenville.Greenvil.723120_2018.epw,USA_SC_Greenville.Greenvil.723120_2019.epw,Greer_GreenvL_Spartanbrg_Ap,G4500870,3.0,5.0,45.0,87.0,3.0,14022.0,2424.0,1.0,11598.0
